sample	contig	length
SRR6145058	k99_5584 	 1238
SRR6145058	k99_4590 	 1238
SRR6145058	k99_8209 	 1234
SRR6145058	k99_9219 	 1233
SRR6145058	k99_1102 	 1231
SRR6145058	k99_6310 	 1231
SRR6145058	k99_1514 	 1230
SRR6145058	k99_476 	 1229
SRR6145058	k99_448 	 1227
SRR6145058	k99_2642 	 1224
SRR6145058	k99_8428 	 1222
SRR6145058	k99_10354 	 1221
SRR6145058	k99_11831 	 1221
SRR6145058	k99_4574 	 1220
SRR6145058	k99_5977 	 1219
SRR6145058	k99_9745 	 1219
SRR6145058	k99_5316 	 1218
SRR6145058	k99_2364 	 1217
SRR6145058	k99_11808 	 1216
SRR6145058	k99_9030 	 1215
SRR6145058	k99_5299 	 1215
SRR6145058	k99_8570 	 1211
SRR6145058	k99_4344 	 1209
SRR6145058	k99_4029 	 1209
SRR6145058	k99_8072 	 1208
SRR6145058	k99_11532 	 1207
SRR6145058	k99_11587 	 1206
SRR6145058	k99_10885 	 1205
SRR6145058	k99_5500 	 1199
SRR6145058	k99_7881 	 1199
SRR6145058	k99_5467 	 1196
SRR6145058	k99_9184 	 1196
SRR6145058	k99_5352 	 1195
SRR6145058	k99_7357 	 1193
SRR6145058	k99_1564 	 1192
SRR6145058	k99_7464 	 1192
SRR6145058	k99_6370 	 1191
SRR6145058	k99_6250 	 1191
SRR6145058	k99_558 	 1190
SRR6145058	k99_7154 	 1189
SRR6145058	k99_6686 	 1187
SRR6145058	k99_5867 	 1184
SRR6145058	k99_4341 	 1181
SRR6145058	k99_9739 	 1180
SRR6145058	k99_10183 	 1180
SRR6145058	k99_6433 	 1178
SRR6145058	k99_4041 	 1176
SRR6145058	k99_9094 	 1175
SRR6145058	k99_662 	 1174
SRR6145058	k99_2989 	 1173
SRR6145058	k99_5588 	 1169
SRR6145058	k99_8114 	 1168
SRR6145058	k99_1872 	 1167
SRR6145058	k99_7821 	 1165
SRR6145058	k99_5759 	 1164
SRR6145058	k99_6634 	 1162
SRR6145058	k99_8519 	 1161
SRR6145058	k99_2079 	 1161
SRR6145058	k99_9484 	 1160
SRR6145058	k99_8543 	 1159
SRR6145058	k99_4609 	 1156
SRR6145058	k99_1535 	 1155
SRR6145058	k99_674 	 1155
SRR6145058	k99_4234 	 1154
SRR6145058	k99_11299 	 1151
SRR6145058	k99_8232 	 1151
SRR6145058	k99_1004 	 1151
SRR6145058	k99_5796 	 1150
SRR6145058	k99_4502 	 1150
SRR6145058	k99_9160 	 1147
SRR6145058	k99_5665 	 1147
SRR6145058	k99_1191 	 1146
SRR6145058	k99_7122 	 1145
SRR6145058	k99_435 	 1145
SRR6145058	k99_10352 	 1143
SRR6145058	k99_6284 	 1140
SRR6145058	k99_4447 	 1138
SRR6145058	k99_9440 	 1137
SRR6145058	k99_5053 	 1137
SRR6145058	k99_11629 	 1137
SRR6145058	k99_10750 	 1136
SRR6145058	k99_9005 	 1133
SRR6145058	k99_10342 	 1130
SRR6145058	k99_8913 	 1128
SRR6145058	k99_4861 	 1127
SRR6145058	k99_9727 	 1127
SRR6145058	k99_7427 	 1124
SRR6145058	k99_8308 	 1124
SRR6145058	k99_9776 	 1123
SRR6145058	k99_9067 	 1122
SRR6145058	k99_3918 	 1122
SRR6145058	k99_2112 	 1122
SRR6145058	k99_3874 	 1121
SRR6145058	k99_6560 	 1116
SRR6145058	k99_2593 	 1115
SRR6145058	k99_8036 	 1114
SRR6145058	k99_3082 	 1114
SRR6145058	k99_2732 	 1114
SRR6145058	k99_1848 	 1112
SRR6145058	k99_10571 	 1110
SRR6145058	k99_4024 	 1108
SRR6145058	k99_6242 	 1104
SRR6145058	k99_8258 	 1102
SRR6145058	k99_11505 	 1101
SRR6145058	k99_6012 	 1101
SRR6145058	k99_2139 	 1100
SRR6145058	k99_2448 	 1100
SRR6145058	k99_2176 	 1099
SRR6145058	k99_9186 	 1098
SRR6145058	k99_11981 	 1097
SRR6145058	k99_11869 	 1097
SRR6145058	k99_9918 	 1096
SRR6145058	k99_740 	 1095
SRR6145058	k99_9027 	 1094
SRR6145058	k99_9216 	 1093
SRR6145058	k99_5420 	 1089
SRR6145058	k99_5111 	 1087
SRR6145058	k99_4805 	 1085
SRR6145058	k99_8493 	 1084
SRR6145058	k99_4039 	 1083
SRR6145058	k99_10284 	 1083
SRR6145058	k99_1231 	 1082
SRR6145058	k99_4723 	 1081
SRR6145058	k99_7930 	 1079
SRR6145058	k99_6098 	 1079
SRR6145058	k99_5017 	 1074
SRR6145058	k99_7586 	 1073
SRR6145058	k99_5964 	 1072
SRR6145058	k99_2347 	 1072
SRR6145058	k99_9693 	 1068
SRR6145058	k99_5102 	 1068
SRR6145058	k99_7227 	 1068
SRR6145058	k99_3616 	 1067
SRR6145058	k99_4983 	 1063
SRR6145058	k99_4313 	 1063
SRR6145058	k99_7217 	 1062
SRR6145058	k99_6449 	 1062
SRR6145058	k99_8347 	 1061
SRR6145058	k99_8374 	 1056
SRR6145058	k99_2089 	 1056
SRR6145058	k99_10774 	 1055
SRR6145058	k99_4074 	 1054
SRR6145058	k99_2441 	 1053
SRR6145058	k99_7033 	 1052
SRR6145058	k99_8981 	 1051
SRR6145058	k99_6425 	 1050
SRR6145058	k99_7937 	 1049
SRR6145058	k99_6990 	 1047
SRR6145058	k99_5833 	 1046
SRR6145058	k99_8800 	 1043
SRR6145058	k99_765 	 1042
SRR6145058	k99_2455 	 1041
SRR6145058	k99_7537 	 1040
SRR6145058	k99_9260 	 1040
SRR6145058	k99_10126 	 1040
SRR6145058	k99_377 	 1039
SRR6145058	k99_4772 	 1039
SRR6145058	k99_1728 	 1039
SRR6145058	k99_10287 	 1038
SRR6145058	k99_9026 	 1037
SRR6145058	k99_5345 	 1037
SRR6145058	k99_9489 	 1037
SRR6145058	k99_520 	 1036
SRR6145058	k99_6565 	 1036
SRR6145058	k99_2031 	 1033
SRR6145058	k99_9660 	 1033
SRR6145058	k99_11020 	 1033
SRR6145058	k99_1478 	 1032
SRR6145058	k99_6517 	 1030
SRR6145058	k99_5004 	 1029
SRR6145058	k99_4806 	 1027
SRR6145058	k99_668 	 1025
SRR6145058	k99_1475 	 1024
SRR6145058	k99_3655 	 1024
SRR6145058	k99_6239 	 1020
SRR6145058	k99_12037 	 1020
SRR6145058	k99_7039 	 1020
SRR6145058	k99_7189 	 1017
SRR6145058	k99_4849 	 1016
SRR6145058	k99_8259 	 1014
SRR6145058	k99_5882 	 1013
SRR6145058	k99_522 	 1013
SRR6145058	k99_8231 	 1009
SRR6145058	k99_319 	 1008
SRR6145058	k99_5422 	 1006
SRR6145058	k99_5888 	 1005
SRR6145058	k99_10573 	 1005
SRR6145058	k99_469 	 999
SRR6145058	k99_6296 	 998
SRR6145058	k99_11942 	 998
SRR6145058	k99_11090 	 997
SRR6145058	k99_9379 	 997
SRR6145058	k99_11018 	 997
SRR6145058	k99_6151 	 996
SRR6145058	k99_1749 	 995
SRR6145058	k99_1064 	 995
SRR6145058	k99_2671 	 994
SRR6145058	k99_7615 	 994
SRR6145058	k99_5284 	 993
SRR6145058	k99_4047 	 992
SRR6145058	k99_5967 	 992
SRR6145058	k99_3561 	 991
SRR6145058	k99_1782 	 991
SRR6145058	k99_7401 	 990
SRR6145058	k99_10391 	 990
SRR6145058	k99_322 	 989
SRR6145058	k99_7177 	 989
SRR6145058	k99_2525 	 989
SRR6145058	k99_10621 	 987
SRR6145058	k99_701 	 987
SRR6145058	k99_10062 	 987
SRR6145058	k99_7204 	 986
SRR6145058	k99_9364 	 983
SRR6145058	k99_8430 	 982
SRR6145058	k99_5734 	 981
SRR6145058	k99_7604 	 978
SRR6145058	k99_11827 	 978
SRR6145058	k99_3060 	 978
SRR6145058	k99_4697 	 976
SRR6145058	k99_7289 	 976
SRR6145058	k99_8532 	 976
SRR6145058	k99_4556 	 975
SRR6145058	k99_11545 	 974
SRR6145058	k99_10445 	 974
SRR6145058	k99_1113 	 974
SRR6145058	k99_4719 	 973
SRR6145058	k99_12025 	 973
SRR6145058	k99_10757 	 972
SRR6145058	k99_3625 	 970
SRR6145058	k99_7082 	 970
SRR6145058	k99_3696 	 969
SRR6145058	k99_2875 	 968
SRR6145058	k99_7473 	 968
SRR6145058	k99_2163 	 967
SRR6145058	k99_10086 	 966
SRR6145058	k99_5287 	 966
SRR6145058	k99_2451 	 961
SRR6145058	k99_4865 	 961
SRR6145058	k99_8741 	 961
SRR6145058	k99_8420 	 959
SRR6145058	k99_4157 	 955
SRR6145058	k99_5061 	 953
SRR6145058	k99_3898 	 952
SRR6145058	k99_5335 	 951
SRR6145058	k99_6865 	 951
SRR6145058	k99_5641 	 951
SRR6145058	k99_7001 	 951
SRR6145058	k99_11786 	 950
SRR6145058	k99_3730 	 950
SRR6145058	k99_10379 	 949
SRR6145058	k99_4568 	 948
SRR6145058	k99_8394 	 947
SRR6145058	k99_4968 	 946
SRR6145058	k99_2688 	 946
SRR6145058	k99_5917 	 946
SRR6145058	k99_261 	 945
SRR6145058	k99_6466 	 943
SRR6145058	k99_10746 	 943
SRR6145058	k99_6053 	 941
SRR6145058	k99_10906 	 939
SRR6145058	k99_2562 	 936
SRR6145058	k99_5510 	 934
SRR6145058	k99_7825 	 931
SRR6145058	k99_11326 	 931
SRR6145058	k99_4474 	 930
SRR6145058	k99_2263 	 930
SRR6145058	k99_5152 	 928
SRR6145058	k99_2846 	 927
SRR6145058	k99_11701 	 925
SRR6145058	k99_9999 	 924
SRR6145058	k99_6943 	 923
SRR6145058	k99_6988 	 922
SRR6145058	k99_4624 	 920
SRR6145058	k99_11075 	 919
SRR6145058	k99_2181 	 919
SRR6145058	k99_5746 	 919
SRR6145058	k99_9479 	 918
SRR6145058	k99_4437 	 915
SRR6145058	k99_5480 	 913
SRR6145058	k99_11303 	 913
SRR6145058	k99_8874 	 913
SRR6145058	k99_11434 	 912
SRR6145058	k99_5101 	 911
SRR6145058	k99_10922 	 910
SRR6145058	k99_5642 	 910
SRR6145058	k99_5605 	 909
SRR6145058	k99_10458 	 907
SRR6145058	k99_2225 	 907
SRR6145058	k99_8104 	 907
SRR6145058	k99_8553 	 907
SRR6145058	k99_3410 	 906
SRR6145058	k99_7350 	 905
SRR6145058	k99_357 	 905
SRR6145058	k99_4396 	 904
SRR6145058	k99_4888 	 902
SRR6145058	k99_960 	 902
SRR6145058	k99_1533 	 901
SRR6145058	k99_7241 	 901
SRR6145058	k99_7118 	 900
SRR6145058	k99_5185 	 899
SRR6145058	k99_7292 	 898
SRR6145058	k99_1854 	 898
SRR6145058	k99_7121 	 897
SRR6145058	k99_4907 	 897
SRR6145058	k99_3411 	 896
SRR6145058	k99_4094 	 893
SRR6145058	k99_11402 	 893
SRR6145058	k99_11940 	 893
SRR6145058	k99_5518 	 892
SRR6145058	k99_11157 	 891
SRR6145058	k99_8618 	 891
SRR6145058	k99_10758 	 890
SRR6145058	k99_10664 	 889
SRR6145058	k99_11118 	 888
SRR6145058	k99_6216 	 888
SRR6145058	k99_1845 	 887
SRR6145058	k99_2376 	 887
SRR6145058	k99_7598 	 885
SRR6145058	k99_5591 	 884
SRR6145058	k99_8086 	 883
SRR6145058	k99_7593 	 881
SRR6145058	k99_1611 	 880
SRR6145058	k99_6847 	 880
SRR6145058	k99_9562 	 880
SRR6145058	k99_5267 	 880
SRR6145058	k99_2259 	 879
SRR6145058	k99_4443 	 879
SRR6145058	k99_7955 	 878
SRR6145058	k99_3117 	 878
SRR6145058	k99_6821 	 877
SRR6145058	k99_11140 	 877
SRR6145058	k99_4125 	 876
SRR6145058	k99_3966 	 876
SRR6145058	k99_6495 	 875
SRR6145058	k99_4778 	 874
SRR6145058	k99_10322 	 873
SRR6145058	k99_5397 	 873
SRR6145058	k99_10229 	 872
SRR6145058	k99_6090 	 869
SRR6145058	k99_5535 	 869
SRR6145058	k99_9482 	 869
SRR6145058	k99_8530 	 869
SRR6145058	k99_7864 	 868
SRR6145058	k99_2367 	 867
SRR6145058	k99_10154 	 866
SRR6145058	k99_2654 	 866
SRR6145058	k99_12018 	 866
SRR6145058	k99_5696 	 864
SRR6145058	k99_5694 	 863
SRR6145058	k99_8852 	 860
SRR6145058	k99_979 	 860
SRR6145058	k99_7580 	 859
SRR6145058	k99_8015 	 859
SRR6145058	k99_6129 	 858
SRR6145058	k99_7789 	 857
SRR6145058	k99_6101 	 855
SRR6145058	k99_1600 	 855
SRR6145058	k99_7020 	 854
SRR6145058	k99_11544 	 853
SRR6145058	k99_5990 	 852
SRR6145058	k99_2038 	 852
SRR6145058	k99_8080 	 852
SRR6145058	k99_11189 	 851
SRR6145058	k99_7531 	 851
SRR6145058	k99_4883 	 849
SRR6145058	k99_311 	 849
SRR6145058	k99_12000 	 848
SRR6145058	k99_11257 	 848
SRR6145058	k99_2743 	 848
SRR6145058	k99_4730 	 848
SRR6145058	k99_9729 	 844
SRR6145058	k99_4625 	 843
SRR6145058	k99_2908 	 843
SRR6145058	k99_10677 	 843
SRR6145058	k99_3710 	 842
SRR6145058	k99_4212 	 842
SRR6145058	k99_3386 	 842
SRR6145058	k99_2162 	 841
SRR6145058	k99_3787 	 840
SRR6145058	k99_6207 	 840
SRR6145058	k99_8316 	 840
SRR6145058	k99_3196 	 840
SRR6145058	k99_11366 	 838
SRR6145058	k99_8048 	 838
SRR6145058	k99_308 	 837
SRR6145058	k99_3543 	 837
SRR6145058	k99_1487 	 836
SRR6145058	k99_10087 	 835
SRR6145058	k99_411 	 834
SRR6145058	k99_11807 	 834
SRR6145058	k99_5031 	 834
SRR6145058	k99_2055 	 833
SRR6145058	k99_5135 	 831
SRR6145058	k99_2950 	 831
SRR6145058	k99_9245 	 831
SRR6145058	k99_6768 	 830
SRR6145058	k99_736 	 829
SRR6145058	k99_5556 	 829
SRR6145058	k99_8790 	 829
SRR6145058	k99_2390 	 828
SRR6145058	k99_5503 	 827
SRR6145058	k99_2645 	 827
SRR6145058	k99_8477 	 826
SRR6145058	k99_10720 	 826
SRR6145058	k99_7487 	 825
SRR6145058	k99_973 	 824
SRR6145058	k99_11960 	 824
SRR6145058	k99_2013 	 824
SRR6145058	k99_11438 	 823
SRR6145058	k99_11398 	 822
SRR6145058	k99_11733 	 822
SRR6145058	k99_11678 	 821
SRR6145058	k99_5914 	 821
SRR6145058	k99_5505 	 820
SRR6145058	k99_9072 	 819
SRR6145058	k99_1171 	 819
SRR6145058	k99_6733 	 818
SRR6145058	k99_5638 	 818
SRR6145058	k99_11319 	 817
SRR6145058	k99_9266 	 817
SRR6145058	k99_11000 	 814
SRR6145058	k99_7712 	 813
SRR6145058	k99_2522 	 813
SRR6145058	k99_6017 	 812
SRR6145058	k99_9679 	 812
SRR6145058	k99_5007 	 812
SRR6145058	k99_7824 	 812
SRR6145058	k99_206 	 811
SRR6145058	k99_858 	 811
SRR6145058	k99_2048 	 811
SRR6145058	k99_5255 	 809
SRR6145058	k99_3798 	 809
SRR6145058	k99_4257 	 809
SRR6145058	k99_2841 	 808
SRR6145058	k99_11078 	 808
SRR6145058	k99_292 	 807
SRR6145058	k99_3345 	 806
SRR6145058	k99_11363 	 806
SRR6145058	k99_2169 	 805
SRR6145058	k99_10469 	 803
SRR6145058	k99_10378 	 803
SRR6145058	k99_8968 	 803
SRR6145058	k99_4260 	 803
SRR6145058	k99_1839 	 801
SRR6145058	k99_1314 	 801
SRR6145058	k99_11850 	 801
SRR6145058	k99_5818 	 800
SRR6145058	k99_892 	 800
SRR6145058	k99_2851 	 799
SRR6145058	k99_11841 	 799
SRR6145058	k99_6718 	 799
SRR6145058	k99_860 	 798
SRR6145058	k99_4604 	 798
SRR6145058	k99_7173 	 797
SRR6145058	k99_213 	 796
SRR6145058	k99_8721 	 795
SRR6145058	k99_8115 	 795
SRR6145058	k99_2579 	 794
SRR6145058	k99_5264 	 793
SRR6145058	k99_8200 	 793
SRR6145058	k99_4235 	 793
SRR6145058	k99_420 	 793
SRR6145058	k99_9215 	 791
SRR6145058	k99_11997 	 789
SRR6145058	k99_286 	 789
SRR6145058	k99_10035 	 786
SRR6145058	k99_4062 	 785
SRR6145058	k99_7624 	 785
SRR6145058	k99_6484 	 785
SRR6145058	k99_2486 	 785
SRR6145058	k99_1246 	 785
SRR6145058	k99_4877 	 785
SRR6145058	k99_317 	 785
SRR6145058	k99_4743 	 784
SRR6145058	k99_2295 	 784
SRR6145058	k99_7714 	 784
SRR6145058	k99_11546 	 783
SRR6145058	k99_10503 	 782
SRR6145058	k99_5889 	 782
SRR6145058	k99_7058 	 780
SRR6145058	k99_5218 	 780
SRR6145058	k99_634 	 780
SRR6145058	k99_9851 	 779
SRR6145058	k99_7198 	 779
SRR6145058	k99_4621 	 779
SRR6145058	k99_2015 	 777
SRR6145058	k99_11766 	 777
SRR6145058	k99_11709 	 776
SRR6145058	k99_6348 	 776
SRR6145058	k99_4401 	 776
SRR6145058	k99_2094 	 775
SRR6145058	k99_2925 	 775
SRR6145058	k99_8234 	 774
SRR6145058	k99_1829 	 774
SRR6145058	k99_5703 	 774
SRR6145058	k99_643 	 774
SRR6145058	k99_5122 	 773
SRR6145058	k99_8076 	 772
SRR6145058	k99_9213 	 772
SRR6145058	k99_868 	 771
SRR6145058	k99_463 	 770
SRR6145058	k99_8332 	 770
SRR6145058	k99_9014 	 769
SRR6145058	k99_5273 	 768
SRR6145058	k99_6722 	 768
SRR6145058	k99_8729 	 767
SRR6145058	k99_3662 	 767
SRR6145058	k99_1778 	 767
SRR6145058	k99_9097 	 767
SRR6145058	k99_4830 	 766
SRR6145058	k99_3290 	 766
SRR6145058	k99_10395 	 766
SRR6145058	k99_4328 	 765
SRR6145058	k99_6472 	 765
SRR6145058	k99_6378 	 765
SRR6145058	k99_3077 	 765
SRR6145058	k99_2939 	 764
SRR6145058	k99_6549 	 764
SRR6145058	k99_9280 	 764
SRR6145058	k99_5817 	 763
SRR6145058	k99_8918 	 763
SRR6145058	k99_11333 	 763
SRR6145058	k99_4371 	 763
SRR6145058	k99_4417 	 763
SRR6145058	k99_2422 	 762
SRR6145058	k99_4071 	 762
SRR6145058	k99_6266 	 760
SRR6145058	k99_4050 	 760
SRR6145058	k99_11777 	 760
SRR6145058	k99_10047 	 759
SRR6145058	k99_8718 	 759
SRR6145058	k99_10224 	 759
SRR6145058	k99_2636 	 759
SRR6145058	k99_3036 	 759
SRR6145058	k99_7986 	 759
SRR6145058	k99_6486 	 758
SRR6145058	k99_7386 	 757
SRR6145058	k99_5427 	 757
SRR6145058	k99_10926 	 756
SRR6145058	k99_7202 	 756
SRR6145058	k99_9430 	 756
SRR6145058	k99_4996 	 755
SRR6145058	k99_7810 	 755
SRR6145058	k99_5972 	 755
SRR6145058	k99_5890 	 755
SRR6145058	k99_8022 	 755
SRR6145058	k99_9651 	 755
SRR6145058	k99_9856 	 754
SRR6145058	k99_3405 	 754
SRR6145058	k99_8848 	 754
SRR6145058	k99_5630 	 754
SRR6145058	k99_5090 	 752
SRR6145058	k99_6860 	 752
SRR6145058	k99_4435 	 749
SRR6145058	k99_5830 	 748
SRR6145058	k99_11016 	 747
SRR6145058	k99_5832 	 747
SRR6145058	k99_11835 	 747
SRR6145058	k99_4082 	 746
SRR6145058	k99_8243 	 746
SRR6145058	k99_7877 	 746
SRR6145058	k99_6780 	 746
SRR6145058	k99_10303 	 745
SRR6145058	k99_7573 	 745
SRR6145058	k99_888 	 745
SRR6145058	k99_4144 	 745
SRR6145058	k99_9753 	 744
SRR6145058	k99_11891 	 743
SRR6145058	k99_4814 	 743
SRR6145058	k99_3929 	 743
SRR6145058	k99_6626 	 742
SRR6145058	k99_11139 	 742
SRR6145058	k99_2303 	 742
SRR6145058	k99_2109 	 742
SRR6145058	k99_9883 	 742
SRR6145058	k99_8755 	 741
SRR6145058	k99_8745 	 740
SRR6145058	k99_9384 	 740
SRR6145058	k99_5469 	 740
SRR6145058	k99_6500 	 739
SRR6145058	k99_5853 	 739
SRR6145058	k99_7977 	 738
SRR6145058	k99_4504 	 737
SRR6145058	k99_10564 	 737
SRR6145058	k99_1445 	 736
SRR6145058	k99_6548 	 736
SRR6145058	k99_4413 	 736
SRR6145058	k99_6294 	 736
SRR6145058	k99_8456 	 736
SRR6145058	k99_11899 	 735
SRR6145058	k99_580 	 735
SRR6145058	k99_8401 	 735
SRR6145058	k99_2904 	 734
SRR6145058	k99_12012 	 734
SRR6145058	k99_6775 	 734
SRR6145058	k99_11894 	 734
SRR6145058	k99_524 	 734
SRR6145058	k99_2815 	 734
SRR6145058	k99_1840 	 732
SRR6145058	k99_4327 	 732
SRR6145058	k99_6946 	 732
SRR6145058	k99_2677 	 730
SRR6145058	k99_11812 	 730
SRR6145058	k99_11440 	 730
SRR6145058	k99_3236 	 730
SRR6145058	k99_6643 	 729
SRR6145058	k99_1400 	 729
SRR6145058	k99_5444 	 728
SRR6145058	k99_9217 	 728
SRR6145058	k99_11707 	 727
SRR6145058	k99_2469 	 727
SRR6145058	k99_11098 	 726
SRR6145058	k99_5700 	 726
SRR6145058	k99_1094 	 725
SRR6145058	k99_5260 	 724
SRR6145058	k99_7797 	 724
SRR6145058	k99_11114 	 724
SRR6145058	k99_10011 	 723
SRR6145058	k99_759 	 723
SRR6145058	k99_11385 	 723
SRR6145058	k99_3836 	 723
SRR6145058	k99_3886 	 722
SRR6145058	k99_7062 	 721
SRR6145058	k99_8727 	 721
SRR6145058	k99_3084 	 721
SRR6145058	k99_279 	 719
SRR6145058	k99_5381 	 719
SRR6145058	k99_6432 	 718
SRR6145058	k99_11739 	 718
SRR6145058	k99_6800 	 717
SRR6145058	k99_8914 	 717
SRR6145058	k99_6636 	 716
SRR6145058	k99_2750 	 716
SRR6145058	k99_4422 	 716
SRR6145058	k99_4449 	 716
SRR6145058	k99_5675 	 716
SRR6145058	k99_3203 	 716
SRR6145058	k99_5096 	 715
SRR6145058	k99_9424 	 714
SRR6145058	k99_4358 	 714
SRR6145058	k99_2164 	 714
SRR6145058	k99_8244 	 713
SRR6145058	k99_7913 	 713
SRR6145058	k99_3628 	 713
SRR6145058	k99_1365 	 713
SRR6145058	k99_5624 	 713
SRR6145058	k99_10218 	 713
SRR6145058	k99_9829 	 713
SRR6145058	k99_1661 	 712
SRR6145058	k99_11293 	 711
SRR6145058	k99_4454 	 711
SRR6145058	k99_6093 	 710
SRR6145058	k99_10153 	 710
SRR6145058	k99_5710 	 710
SRR6145058	k99_4774 	 710
SRR6145058	k99_8194 	 710
SRR6145058	k99_10886 	 708
SRR6145058	k99_10417 	 708
SRR6145058	k99_3827 	 708
SRR6145058	k99_9023 	 707
SRR6145058	k99_7235 	 706
SRR6145058	k99_6572 	 705
SRR6145058	k99_4248 	 705
SRR6145058	k99_4130 	 704
SRR6145058	k99_567 	 704
SRR6145058	k99_6763 	 704
SRR6145058	k99_8595 	 703
SRR6145058	k99_11990 	 702
SRR6145058	k99_11844 	 702
SRR6145058	k99_2824 	 702
SRR6145058	k99_7014 	 701
SRR6145058	k99_9034 	 701
SRR6145058	k99_8195 	 701
SRR6145058	k99_6665 	 700
SRR6145058	k99_579 	 700
SRR6145058	k99_11741 	 699
SRR6145058	k99_2891 	 698
SRR6145058	k99_11609 	 698
SRR6145058	k99_7699 	 698
SRR6145058	k99_4819 	 697
SRR6145058	k99_1783 	 697
SRR6145058	k99_10670 	 697
SRR6145058	k99_11725 	 697
SRR6145058	k99_1675 	 695
SRR6145058	k99_9823 	 695
SRR6145058	k99_10289 	 694
SRR6145058	k99_11521 	 694
SRR6145058	k99_1757 	 693
SRR6145058	k99_282 	 693
SRR6145058	k99_5620 	 693
SRR6145058	k99_4770 	 692
SRR6145058	k99_3370 	 692
SRR6145058	k99_3931 	 692
SRR6145058	k99_2281 	 692
SRR6145058	k99_1509 	 692
SRR6145058	k99_10432 	 691
SRR6145058	k99_6787 	 691
SRR6145058	k99_8271 	 691
SRR6145058	k99_7792 	 691
SRR6145058	k99_2257 	 690
SRR6145058	k99_8272 	 690
SRR6145058	k99_4469 	 689
SRR6145058	k99_8049 	 689
SRR6145058	k99_2173 	 689
SRR6145058	k99_10616 	 688
SRR6145058	k99_11377 	 688
SRR6145058	k99_10553 	 688
SRR6145058	k99_7275 	 688
SRR6145058	k99_235 	 688
SRR6145058	k99_8930 	 687
SRR6145058	k99_11296 	 687
SRR6145058	k99_3358 	 686
SRR6145058	k99_866 	 686
SRR6145058	k99_3385 	 686
SRR6145058	k99_3859 	 685
SRR6145058	k99_6468 	 684
SRR6145058	k99_2548 	 684
SRR6145058	k99_2032 	 684
SRR6145058	k99_8966 	 684
SRR6145058	k99_3568 	 683
SRR6145058	k99_1777 	 683
SRR6145058	k99_4732 	 683
SRR6145058	k99_10073 	 683
SRR6145058	k99_10784 	 682
SRR6145058	k99_8878 	 682
SRR6145058	k99_9449 	 682
SRR6145058	k99_9782 	 682
SRR6145058	k99_5712 	 681
SRR6145058	k99_795 	 680
SRR6145058	k99_2232 	 680
SRR6145058	k99_2336 	 679
SRR6145058	k99_1934 	 679
SRR6145058	k99_3723 	 679
SRR6145058	k99_5800 	 679
SRR6145058	k99_7194 	 678
SRR6145058	k99_6435 	 678
SRR6145058	k99_7726 	 678
SRR6145058	k99_7534 	 678
SRR6145058	k99_4844 	 677
SRR6145058	k99_9441 	 677
SRR6145058	k99_11004 	 676
SRR6145058	k99_10796 	 676
SRR6145058	k99_1383 	 676
SRR6145058	k99_5153 	 676
SRR6145058	k99_5330 	 675
SRR6145058	k99_4433 	 675
SRR6145058	k99_1810 	 675
SRR6145058	k99_218 	 675
SRR6145058	k99_6292 	 674
SRR6145058	k99_1426 	 674
SRR6145058	k99_8396 	 674
SRR6145058	k99_4384 	 674
SRR6145058	k99_11588 	 674
SRR6145058	k99_8453 	 673
SRR6145058	k99_8973 	 672
SRR6145058	k99_10800 	 672
SRR6145058	k99_6976 	 672
SRR6145058	k99_9198 	 672
SRR6145058	k99_2074 	 672
SRR6145058	k99_5837 	 672
SRR6145058	k99_5445 	 671
SRR6145058	k99_1098 	 671
SRR6145058	k99_7505 	 671
SRR6145058	k99_11328 	 671
SRR6145058	k99_1499 	 670
SRR6145058	k99_5676 	 670
SRR6145058	k99_8240 	 670
SRR6145058	k99_8805 	 669
SRR6145058	k99_6478 	 669
SRR6145058	k99_10520 	 668
SRR6145058	k99_6824 	 668
SRR6145058	k99_7110 	 667
SRR6145058	k99_1382 	 667
SRR6145058	k99_8298 	 667
SRR6145058	k99_3743 	 666
SRR6145058	k99_5545 	 666
SRR6145058	k99_6427 	 666
SRR6145058	k99_4177 	 665
SRR6145058	k99_11095 	 664
SRR6145058	k99_1893 	 664
SRR6145058	k99_6932 	 663
SRR6145058	k99_7370 	 662
SRR6145058	k99_11249 	 662
SRR6145058	k99_1172 	 662
SRR6145058	k99_8961 	 662
SRR6145058	k99_2830 	 662
SRR6145058	k99_8269 	 661
SRR6145058	k99_6749 	 661
SRR6145058	k99_689 	 661
SRR6145058	k99_11892 	 661
SRR6145058	k99_2866 	 660
SRR6145058	k99_6132 	 660
SRR6145058	k99_10040 	 660
SRR6145058	k99_7134 	 660
SRR6145058	k99_10060 	 660
SRR6145058	k99_7119 	 659
SRR6145058	k99_9060 	 659
SRR6145058	k99_6280 	 659
SRR6145058	k99_8330 	 659
SRR6145058	k99_6967 	 659
SRR6145058	k99_10410 	 658
SRR6145058	k99_7529 	 658
SRR6145058	k99_1685 	 658
SRR6145058	k99_3033 	 658
SRR6145058	k99_8533 	 657
SRR6145058	k99_3584 	 657
SRR6145058	k99_6584 	 656
SRR6145058	k99_7329 	 655
SRR6145058	k99_1634 	 655
SRR6145058	k99_6217 	 655
SRR6145058	k99_5572 	 654
SRR6145058	k99_6400 	 654
SRR6145058	k99_7307 	 654
SRR6145058	k99_11911 	 654
SRR6145058	k99_4124 	 653
