sample	contig	length
SRR6145059	k99_15225 	 2101
SRR6145059	k99_2511 	 2100
SRR6145059	k99_7253 	 2099
SRR6145059	k99_2848 	 2096
SRR6145059	k99_9758 	 2096
SRR6145059	k99_13211 	 2095
SRR6145059	k99_9817 	 2094
SRR6145059	k99_11180 	 2093
SRR6145059	k99_3717 	 2092
SRR6145059	k99_1677 	 2087
SRR6145059	k99_5560 	 2085
SRR6145059	k99_13086 	 2078
SRR6145059	k99_12558 	 2074
SRR6145059	k99_11523 	 2073
SRR6145059	k99_4209 	 2068
SRR6145059	k99_6453 	 2066
SRR6145059	k99_7306 	 2063
SRR6145059	k99_13750 	 2056
SRR6145059	k99_1425 	 2056
SRR6145059	k99_2472 	 2055
SRR6145059	k99_5056 	 2054
SRR6145059	k99_1574 	 2051
SRR6145059	k99_15464 	 2044
SRR6145059	k99_7561 	 2041
SRR6145059	k99_12810 	 2041
SRR6145059	k99_911 	 2033
SRR6145059	k99_13330 	 2032
SRR6145059	k99_2784 	 2031
SRR6145059	k99_1918 	 2024
SRR6145059	k99_11809 	 2022
SRR6145059	k99_14050 	 2020
SRR6145059	k99_10266 	 2018
SRR6145059	k99_15076 	 2018
SRR6145059	k99_5093 	 2010
SRR6145059	k99_2411 	 2007
SRR6145059	k99_2885 	 2002
SRR6145059	k99_9545 	 1981
SRR6145059	k99_3547 	 1979
SRR6145059	k99_5558 	 1971
SRR6145059	k99_8770 	 1965
SRR6145059	k99_6209 	 1965
SRR6145059	k99_4358 	 1963
SRR6145059	k99_10400 	 1955
SRR6145059	k99_8082 	 1950
SRR6145059	k99_11212 	 1948
SRR6145059	k99_7230 	 1944
SRR6145059	k99_2707 	 1936
SRR6145059	k99_2195 	 1932
SRR6145059	k99_12167 	 1925
SRR6145059	k99_4572 	 1924
SRR6145059	k99_11301 	 1923
SRR6145059	k99_3170 	 1922
SRR6145059	k99_14471 	 1922
SRR6145059	k99_4086 	 1921
SRR6145059	k99_7028 	 1921
SRR6145059	k99_994 	 1918
SRR6145059	k99_2730 	 1914
SRR6145059	k99_2171 	 1907
SRR6145059	k99_12470 	 1905
SRR6145059	k99_6508 	 1901
SRR6145059	k99_14276 	 1898
SRR6145059	k99_7501 	 1897
SRR6145059	k99_10840 	 1896
SRR6145059	k99_12441 	 1883
SRR6145059	k99_14320 	 1883
SRR6145059	k99_778 	 1876
SRR6145059	k99_3803 	 1876
SRR6145059	k99_14975 	 1874
SRR6145059	k99_15625 	 1870
SRR6145059	k99_964 	 1866
SRR6145059	k99_11431 	 1860
SRR6145059	k99_1717 	 1858
SRR6145059	k99_4097 	 1856
SRR6145059	k99_783 	 1850
SRR6145059	k99_14273 	 1845
SRR6145059	k99_13775 	 1843
SRR6145059	k99_14891 	 1842
SRR6145059	k99_1656 	 1841
SRR6145059	k99_702 	 1841
SRR6145059	k99_6245 	 1836
SRR6145059	k99_12875 	 1836
SRR6145059	k99_11947 	 1835
SRR6145059	k99_13901 	 1830
SRR6145059	k99_12406 	 1825
SRR6145059	k99_11838 	 1824
SRR6145059	k99_5227 	 1820
SRR6145059	k99_14944 	 1820
SRR6145059	k99_1366 	 1814
SRR6145059	k99_15551 	 1807
SRR6145059	k99_3398 	 1803
SRR6145059	k99_12091 	 1803
SRR6145059	k99_12224 	 1797
SRR6145059	k99_13622 	 1794
SRR6145059	k99_5147 	 1786
SRR6145059	k99_12220 	 1785
SRR6145059	k99_7339 	 1781
SRR6145059	k99_15174 	 1773
SRR6145059	k99_12161 	 1764
SRR6145059	k99_2751 	 1760
SRR6145059	k99_9841 	 1759
SRR6145059	k99_923 	 1758
SRR6145059	k99_10730 	 1753
SRR6145059	k99_9077 	 1750
SRR6145059	k99_9445 	 1748
SRR6145059	k99_3238 	 1748
SRR6145059	k99_11497 	 1745
SRR6145059	k99_11357 	 1742
SRR6145059	k99_12206 	 1741
SRR6145059	k99_2830 	 1734
SRR6145059	k99_7637 	 1730
SRR6145059	k99_8019 	 1730
SRR6145059	k99_3891 	 1727
SRR6145059	k99_4226 	 1724
SRR6145059	k99_5613 	 1723
SRR6145059	k99_6636 	 1719
SRR6145059	k99_12133 	 1715
SRR6145059	k99_11453 	 1714
SRR6145059	k99_14114 	 1712
SRR6145059	k99_2940 	 1712
SRR6145059	k99_14389 	 1706
SRR6145059	k99_2361 	 1706
SRR6145059	k99_1027 	 1705
SRR6145059	k99_15671 	 1705
SRR6145059	k99_13102 	 1704
SRR6145059	k99_11474 	 1703
SRR6145059	k99_7477 	 1701
SRR6145059	k99_3469 	 1683
SRR6145059	k99_10622 	 1681
SRR6145059	k99_11940 	 1677
SRR6145059	k99_15086 	 1674
SRR6145059	k99_4003 	 1672
SRR6145059	k99_8045 	 1672
SRR6145059	k99_1605 	 1671
SRR6145059	k99_13206 	 1669
SRR6145059	k99_11669 	 1668
SRR6145059	k99_6433 	 1663
SRR6145059	k99_1330 	 1662
SRR6145059	k99_12797 	 1654
SRR6145059	k99_4562 	 1654
SRR6145059	k99_15507 	 1649
SRR6145059	k99_13059 	 1646
SRR6145059	k99_6244 	 1646
SRR6145059	k99_2122 	 1643
SRR6145059	k99_9819 	 1641
SRR6145059	k99_9862 	 1640
SRR6145059	k99_13225 	 1639
SRR6145059	k99_8954 	 1638
SRR6145059	k99_12068 	 1635
SRR6145059	k99_12407 	 1633
SRR6145059	k99_7580 	 1631
SRR6145059	k99_6928 	 1627
SRR6145059	k99_607 	 1618
SRR6145059	k99_14967 	 1615
SRR6145059	k99_2252 	 1611
SRR6145059	k99_14151 	 1608
SRR6145059	k99_9858 	 1605
SRR6145059	k99_3862 	 1604
SRR6145059	k99_9314 	 1602
SRR6145059	k99_3451 	 1601
SRR6145059	k99_5181 	 1596
SRR6145059	k99_561 	 1595
SRR6145059	k99_2486 	 1594
SRR6145059	k99_2225 	 1594
SRR6145059	k99_1857 	 1590
SRR6145059	k99_9922 	 1588
SRR6145059	k99_10153 	 1586
SRR6145059	k99_13656 	 1581
SRR6145059	k99_13834 	 1577
SRR6145059	k99_15108 	 1574
SRR6145059	k99_2239 	 1573
SRR6145059	k99_1796 	 1572
SRR6145059	k99_7112 	 1572
SRR6145059	k99_13768 	 1571
SRR6145059	k99_11891 	 1568
SRR6145059	k99_15110 	 1566
SRR6145059	k99_11275 	 1565
SRR6145059	k99_9072 	 1563
SRR6145059	k99_2582 	 1561
SRR6145059	k99_13824 	 1561
SRR6145059	k99_7703 	 1560
SRR6145059	k99_4968 	 1557
SRR6145059	k99_12405 	 1555
SRR6145059	k99_8084 	 1551
SRR6145059	k99_12191 	 1550
SRR6145059	k99_10659 	 1550
SRR6145059	k99_2370 	 1550
SRR6145059	k99_6526 	 1545
SRR6145059	k99_11550 	 1544
SRR6145059	k99_1390 	 1542
SRR6145059	k99_724 	 1542
SRR6145059	k99_13544 	 1542
SRR6145059	k99_1124 	 1540
SRR6145059	k99_11683 	 1531
SRR6145059	k99_12546 	 1531
SRR6145059	k99_11502 	 1529
SRR6145059	k99_14224 	 1528
SRR6145059	k99_576 	 1522
SRR6145059	k99_6685 	 1516
SRR6145059	k99_13991 	 1515
SRR6145059	k99_4714 	 1512
SRR6145059	k99_582 	 1510
SRR6145059	k99_14388 	 1508
SRR6145059	k99_4809 	 1507
SRR6145059	k99_3151 	 1503
SRR6145059	k99_15025 	 1500
SRR6145059	k99_2762 	 1496
SRR6145059	k99_15028 	 1495
SRR6145059	k99_5186 	 1494
SRR6145059	k99_5583 	 1491
SRR6145059	k99_9997 	 1481
SRR6145059	k99_1798 	 1481
SRR6145059	k99_5054 	 1479
SRR6145059	k99_4631 	 1473
SRR6145059	k99_1844 	 1473
SRR6145059	k99_5633 	 1468
SRR6145059	k99_11647 	 1467
SRR6145059	k99_9004 	 1467
SRR6145059	k99_1213 	 1465
SRR6145059	k99_1999 	 1463
SRR6145059	k99_4185 	 1462
SRR6145059	k99_5114 	 1461
SRR6145059	k99_10548 	 1458
SRR6145059	k99_12863 	 1456
SRR6145059	k99_7656 	 1452
SRR6145059	k99_9738 	 1449
SRR6145059	k99_3293 	 1447
SRR6145059	k99_12697 	 1445
SRR6145059	k99_3732 	 1444
SRR6145059	k99_3604 	 1443
SRR6145059	k99_5320 	 1438
SRR6145059	k99_1949 	 1437
SRR6145059	k99_6078 	 1433
SRR6145059	k99_13978 	 1431
SRR6145059	k99_14861 	 1429
SRR6145059	k99_557 	 1428
SRR6145059	k99_10156 	 1428
SRR6145059	k99_4348 	 1428
SRR6145059	k99_1876 	 1427
SRR6145059	k99_4894 	 1426
SRR6145059	k99_4930 	 1426
SRR6145059	k99_9896 	 1424
SRR6145059	k99_5754 	 1424
SRR6145059	k99_14053 	 1422
SRR6145059	k99_14009 	 1420
SRR6145059	k99_10077 	 1419
SRR6145059	k99_8519 	 1418
SRR6145059	k99_6220 	 1418
SRR6145059	k99_11321 	 1417
SRR6145059	k99_10922 	 1417
SRR6145059	k99_4912 	 1417
SRR6145059	k99_12847 	 1416
SRR6145059	k99_6375 	 1413
SRR6145059	k99_1801 	 1411
SRR6145059	k99_14738 	 1406
SRR6145059	k99_11033 	 1406
SRR6145059	k99_10396 	 1406
SRR6145059	k99_10378 	 1403
SRR6145059	k99_7594 	 1402
SRR6145059	k99_11095 	 1401
SRR6145059	k99_8697 	 1400
SRR6145059	k99_11586 	 1399
SRR6145059	k99_5949 	 1399
SRR6145059	k99_14694 	 1396
SRR6145059	k99_14715 	 1394
SRR6145059	k99_4104 	 1393
SRR6145059	k99_9143 	 1393
SRR6145059	k99_5643 	 1389
SRR6145059	k99_3105 	 1389
SRR6145059	k99_6626 	 1387
SRR6145059	k99_14209 	 1385
SRR6145059	k99_3162 	 1379
SRR6145059	k99_15416 	 1379
SRR6145059	k99_8489 	 1377
SRR6145059	k99_11941 	 1376
SRR6145059	k99_9130 	 1375
SRR6145059	k99_11332 	 1374
SRR6145059	k99_14496 	 1373
SRR6145059	k99_12270 	 1372
SRR6145059	k99_9979 	 1370
SRR6145059	k99_11485 	 1369
SRR6145059	k99_5769 	 1367
SRR6145059	k99_3025 	 1365
SRR6145059	k99_9456 	 1364
SRR6145059	k99_9631 	 1361
SRR6145059	k99_7634 	 1361
SRR6145059	k99_11243 	 1360
SRR6145059	k99_6749 	 1357
SRR6145059	k99_2433 	 1356
SRR6145059	k99_6582 	 1356
SRR6145059	k99_7534 	 1355
SRR6145059	k99_4787 	 1353
SRR6145059	k99_10644 	 1351
SRR6145059	k99_12393 	 1351
SRR6145059	k99_8649 	 1350
SRR6145059	k99_4363 	 1346
SRR6145059	k99_8644 	 1343
SRR6145059	k99_13993 	 1341
SRR6145059	k99_5462 	 1335
SRR6145059	k99_10648 	 1328
SRR6145059	k99_2869 	 1328
SRR6145059	k99_7092 	 1327
SRR6145059	k99_13747 	 1327
SRR6145059	k99_4554 	 1326
SRR6145059	k99_5192 	 1318
SRR6145059	k99_14858 	 1317
SRR6145059	k99_5969 	 1314
SRR6145059	k99_15615 	 1312
SRR6145059	k99_10466 	 1310
SRR6145059	k99_4495 	 1310
SRR6145059	k99_13020 	 1310
SRR6145059	k99_6445 	 1309
SRR6145059	k99_4481 	 1307
SRR6145059	k99_8790 	 1302
SRR6145059	k99_10187 	 1302
SRR6145059	k99_2061 	 1300
SRR6145059	k99_6641 	 1300
SRR6145059	k99_12253 	 1299
SRR6145059	k99_6432 	 1299
SRR6145059	k99_10877 	 1296
SRR6145059	k99_5988 	 1295
SRR6145059	k99_10731 	 1294
SRR6145059	k99_14006 	 1293
SRR6145059	k99_9141 	 1291
SRR6145059	k99_4527 	 1291
SRR6145059	k99_13514 	 1290
SRR6145059	k99_15073 	 1289
SRR6145059	k99_2554 	 1288
SRR6145059	k99_6142 	 1288
SRR6145059	k99_3812 	 1286
SRR6145059	k99_9797 	 1286
SRR6145059	k99_15049 	 1285
SRR6145059	k99_642 	 1284
SRR6145059	k99_11528 	 1283
SRR6145059	k99_5636 	 1281
SRR6145059	k99_8276 	 1281
SRR6145059	k99_13852 	 1278
SRR6145059	k99_1179 	 1277
SRR6145059	k99_9083 	 1277
SRR6145059	k99_11847 	 1276
SRR6145059	k99_6580 	 1275
SRR6145059	k99_6868 	 1275
SRR6145059	k99_8442 	 1273
SRR6145059	k99_13957 	 1271
SRR6145059	k99_15642 	 1267
SRR6145059	k99_430 	 1265
SRR6145059	k99_12711 	 1265
SRR6145059	k99_13994 	 1265
SRR6145059	k99_4210 	 1263
SRR6145059	k99_6298 	 1262
SRR6145059	k99_2561 	 1261
SRR6145059	k99_1107 	 1260
SRR6145059	k99_8490 	 1260
SRR6145059	k99_752 	 1257
SRR6145059	k99_11990 	 1256
SRR6145059	k99_691 	 1256
SRR6145059	k99_1590 	 1255
SRR6145059	k99_13867 	 1253
SRR6145059	k99_6819 	 1251
SRR6145059	k99_4851 	 1250
SRR6145059	k99_8493 	 1249
SRR6145059	k99_7991 	 1249
SRR6145059	k99_7654 	 1248
SRR6145059	k99_8961 	 1247
SRR6145059	k99_13283 	 1246
SRR6145059	k99_3560 	 1244
SRR6145059	k99_14881 	 1244
SRR6145059	k99_2614 	 1241
SRR6145059	k99_15429 	 1241
SRR6145059	k99_2375 	 1237
SRR6145059	k99_2030 	 1235
SRR6145059	k99_10137 	 1235
SRR6145059	k99_4368 	 1234
SRR6145059	k99_8381 	 1233
SRR6145059	k99_6286 	 1232
SRR6145059	k99_15296 	 1230
SRR6145059	k99_845 	 1229
SRR6145059	k99_3278 	 1227
SRR6145059	k99_8936 	 1227
SRR6145059	k99_13783 	 1225
SRR6145059	k99_6513 	 1224
SRR6145059	k99_10496 	 1224
SRR6145059	k99_10403 	 1223
SRR6145059	k99_9636 	 1222
SRR6145059	k99_8346 	 1221
SRR6145059	k99_10239 	 1221
SRR6145059	k99_5676 	 1220
SRR6145059	k99_6733 	 1219
SRR6145059	k99_3319 	 1219
SRR6145059	k99_10676 	 1218
SRR6145059	k99_1157 	 1217
SRR6145059	k99_10438 	 1217
SRR6145059	k99_4157 	 1216
SRR6145059	k99_14039 	 1215
SRR6145059	k99_6741 	 1215
SRR6145059	k99_13128 	 1215
SRR6145059	k99_15396 	 1212
SRR6145059	k99_6771 	 1211
SRR6145059	k99_12946 	 1211
SRR6145059	k99_14395 	 1210
SRR6145059	k99_14526 	 1210
SRR6145059	k99_2679 	 1208
SRR6145059	k99_6855 	 1208
SRR6145059	k99_7648 	 1206
SRR6145059	k99_7567 	 1206
SRR6145059	k99_11261 	 1206
SRR6145059	k99_5804 	 1204
SRR6145059	k99_572 	 1204
SRR6145059	k99_14814 	 1203
SRR6145059	k99_2611 	 1203
SRR6145059	k99_10011 	 1202
SRR6145059	k99_5964 	 1201
SRR6145059	k99_11542 	 1200
SRR6145059	k99_12055 	 1200
SRR6145059	k99_4949 	 1198
SRR6145059	k99_14676 	 1197
SRR6145059	k99_14465 	 1197
SRR6145059	k99_14303 	 1196
SRR6145059	k99_3048 	 1193
SRR6145059	k99_9725 	 1191
SRR6145059	k99_3449 	 1191
SRR6145059	k99_13343 	 1191
SRR6145059	k99_1026 	 1189
SRR6145059	k99_859 	 1189
SRR6145059	k99_6659 	 1189
SRR6145059	k99_13257 	 1183
SRR6145059	k99_3957 	 1182
SRR6145059	k99_14830 	 1182
SRR6145059	k99_8390 	 1181
SRR6145059	k99_3934 	 1180
SRR6145059	k99_13849 	 1180
SRR6145059	k99_14927 	 1179
SRR6145059	k99_12305 	 1179
SRR6145059	k99_13099 	 1178
SRR6145059	k99_15070 	 1176
SRR6145059	k99_11754 	 1176
SRR6145059	k99_14655 	 1176
SRR6145059	k99_3939 	 1176
SRR6145059	k99_272 	 1174
SRR6145059	k99_6305 	 1174
SRR6145059	k99_15572 	 1174
SRR6145059	k99_13748 	 1174
SRR6145059	k99_6940 	 1173
SRR6145059	k99_2235 	 1172
SRR6145059	k99_10014 	 1171
SRR6145059	k99_3872 	 1171
SRR6145059	k99_8570 	 1171
SRR6145059	k99_5787 	 1171
SRR6145059	k99_14657 	 1171
SRR6145059	k99_12778 	 1170
SRR6145059	k99_12993 	 1170
SRR6145059	k99_7149 	 1170
SRR6145059	k99_15631 	 1169
SRR6145059	k99_4059 	 1168
SRR6145059	k99_1211 	 1168
SRR6145059	k99_13465 	 1168
SRR6145059	k99_1145 	 1168
SRR6145059	k99_6320 	 1167
SRR6145059	k99_3005 	 1167
SRR6145059	k99_11937 	 1165
SRR6145059	k99_5962 	 1164
SRR6145059	k99_14922 	 1163
SRR6145059	k99_5043 	 1162
SRR6145059	k99_2884 	 1162
SRR6145059	k99_15495 	 1162
SRR6145059	k99_13497 	 1161
SRR6145059	k99_10191 	 1161
SRR6145059	k99_249 	 1160
SRR6145059	k99_12767 	 1160
SRR6145059	k99_13176 	 1158
SRR6145059	k99_9994 	 1158
SRR6145059	k99_9128 	 1158
SRR6145059	k99_12126 	 1157
SRR6145059	k99_7251 	 1157
SRR6145059	k99_13945 	 1156
SRR6145059	k99_11342 	 1156
SRR6145059	k99_10545 	 1149
SRR6145059	k99_10998 	 1146
SRR6145059	k99_933 	 1145
SRR6145059	k99_9052 	 1143
SRR6145059	k99_9810 	 1142
SRR6145059	k99_9976 	 1142
SRR6145059	k99_7871 	 1142
SRR6145059	k99_8332 	 1141
SRR6145059	k99_11330 	 1140
SRR6145059	k99_3465 	 1139
SRR6145059	k99_12117 	 1139
SRR6145059	k99_6677 	 1138
SRR6145059	k99_7495 	 1137
SRR6145059	k99_13010 	 1136
SRR6145059	k99_5620 	 1135
SRR6145059	k99_7316 	 1135
SRR6145059	k99_13022 	 1135
SRR6145059	k99_5562 	 1134
SRR6145059	k99_10268 	 1134
SRR6145059	k99_4505 	 1132
SRR6145059	k99_13788 	 1132
SRR6145059	k99_4172 	 1131
SRR6145059	k99_5249 	 1130
SRR6145059	k99_14425 	 1130
SRR6145059	k99_10713 	 1130
SRR6145059	k99_583 	 1129
SRR6145059	k99_9790 	 1128
SRR6145059	k99_12269 	 1127
SRR6145059	k99_9747 	 1127
SRR6145059	k99_5286 	 1126
SRR6145059	k99_3996 	 1125
SRR6145059	k99_1344 	 1125
SRR6145059	k99_15653 	 1123
SRR6145059	k99_7804 	 1121
SRR6145059	k99_10804 	 1120
SRR6145059	k99_5573 	 1118
SRR6145059	k99_3014 	 1118
SRR6145059	k99_1854 	 1118
SRR6145059	k99_2022 	 1116
SRR6145059	k99_9410 	 1115
SRR6145059	k99_9620 	 1113
SRR6145059	k99_13540 	 1113
SRR6145059	k99_6271 	 1113
SRR6145059	k99_12436 	 1112
SRR6145059	k99_13774 	 1111
SRR6145059	k99_10594 	 1110
SRR6145059	k99_7793 	 1110
SRR6145059	k99_14402 	 1107
SRR6145059	k99_3335 	 1107
SRR6145059	k99_6729 	 1106
SRR6145059	k99_1295 	 1105
SRR6145059	k99_997 	 1105
SRR6145059	k99_5889 	 1103
SRR6145059	k99_15172 	 1102
SRR6145059	k99_8671 	 1102
SRR6145059	k99_14038 	 1102
SRR6145059	k99_2752 	 1101
SRR6145059	k99_9727 	 1100
SRR6145059	k99_650 	 1099
SRR6145059	k99_9645 	 1098
SRR6145059	k99_14204 	 1097
SRR6145059	k99_7846 	 1097
SRR6145059	k99_6933 	 1096
SRR6145059	k99_15333 	 1096
SRR6145059	k99_14652 	 1095
SRR6145059	k99_726 	 1094
SRR6145059	k99_13503 	 1093
SRR6145059	k99_7460 	 1093
SRR6145059	k99_2137 	 1092
SRR6145059	k99_466 	 1091
SRR6145059	k99_5527 	 1091
SRR6145059	k99_9529 	 1090
SRR6145059	k99_12729 	 1090
SRR6145059	k99_2506 	 1089
SRR6145059	k99_5632 	 1088
SRR6145059	k99_6461 	 1088
SRR6145059	k99_15022 	 1088
SRR6145059	k99_10200 	 1087
SRR6145059	k99_2212 	 1084
SRR6145059	k99_4465 	 1084
SRR6145059	k99_9432 	 1083
SRR6145059	k99_12623 	 1083
SRR6145059	k99_13381 	 1082
SRR6145059	k99_348 	 1082
SRR6145059	k99_3030 	 1082
SRR6145059	k99_4151 	 1082
SRR6145059	k99_4509 	 1080
SRR6145059	k99_15039 	 1080
SRR6145059	k99_5906 	 1079
SRR6145059	k99_2353 	 1078
SRR6145059	k99_8852 	 1077
SRR6145059	k99_5279 	 1076
SRR6145059	k99_5740 	 1076
SRR6145059	k99_1519 	 1076
SRR6145059	k99_4615 	 1075
SRR6145059	k99_14813 	 1075
SRR6145059	k99_5764 	 1075
SRR6145059	k99_6238 	 1075
SRR6145059	k99_7166 	 1074
SRR6145059	k99_13076 	 1074
SRR6145059	k99_7994 	 1074
SRR6145059	k99_2141 	 1074
SRR6145059	k99_5572 	 1074
SRR6145059	k99_11641 	 1074
SRR6145059	k99_4757 	 1073
SRR6145059	k99_2024 	 1070
SRR6145059	k99_10887 	 1069
SRR6145059	k99_11843 	 1069
SRR6145059	k99_7428 	 1068
SRR6145059	k99_14661 	 1068
SRR6145059	k99_5023 	 1067
SRR6145059	k99_10063 	 1066
SRR6145059	k99_15138 	 1065
SRR6145059	k99_9970 	 1065
SRR6145059	k99_11075 	 1063
SRR6145059	k99_8137 	 1063
SRR6145059	k99_5225 	 1063
SRR6145059	k99_5283 	 1063
SRR6145059	k99_11281 	 1063
SRR6145059	k99_7572 	 1060
SRR6145059	k99_15177 	 1060
SRR6145059	k99_3512 	 1060
SRR6145059	k99_7150 	 1058
SRR6145059	k99_6982 	 1058
SRR6145059	k99_6129 	 1057
SRR6145059	k99_11501 	 1057
SRR6145059	k99_11294 	 1053
SRR6145059	k99_7627 	 1053
SRR6145059	k99_15340 	 1053
SRR6145059	k99_5303 	 1052
SRR6145059	k99_9080 	 1052
SRR6145059	k99_9249 	 1051
SRR6145059	k99_503 	 1050
SRR6145059	k99_3367 	 1049
SRR6145059	k99_1111 	 1048
SRR6145059	k99_1401 	 1048
SRR6145059	k99_1234 	 1048
SRR6145059	k99_15720 	 1048
SRR6145059	k99_11457 	 1047
SRR6145059	k99_3824 	 1045
SRR6145059	k99_4728 	 1044
SRR6145059	k99_12012 	 1044
SRR6145059	k99_371 	 1042
SRR6145059	k99_5999 	 1041
SRR6145059	k99_1022 	 1040
SRR6145059	k99_7468 	 1040
SRR6145059	k99_6713 	 1039
SRR6145059	k99_14508 	 1039
SRR6145059	k99_12318 	 1038
SRR6145059	k99_10299 	 1038
SRR6145059	k99_2837 	 1037
SRR6145059	k99_13100 	 1037
SRR6145059	k99_8945 	 1037
SRR6145059	k99_1887 	 1036
SRR6145059	k99_9222 	 1035
SRR6145059	k99_6897 	 1034
SRR6145059	k99_6009 	 1034
SRR6145059	k99_11918 	 1034
SRR6145059	k99_15056 	 1032
SRR6145059	k99_8874 	 1032
SRR6145059	k99_4857 	 1031
SRR6145059	k99_535 	 1031
SRR6145059	k99_5516 	 1030
SRR6145059	k99_1845 	 1029
SRR6145059	k99_11640 	 1029
SRR6145059	k99_10412 	 1028
SRR6145059	k99_7546 	 1028
SRR6145059	k99_11529 	 1027
SRR6145059	k99_5204 	 1027
SRR6145059	k99_12210 	 1027
SRR6145059	k99_9938 	 1026
SRR6145059	k99_4024 	 1026
SRR6145059	k99_6419 	 1025
SRR6145059	k99_13223 	 1024
SRR6145059	k99_5712 	 1024
SRR6145059	k99_388 	 1024
SRR6145059	k99_2624 	 1023
SRR6145059	k99_9794 	 1023
SRR6145059	k99_14441 	 1022
SRR6145059	k99_11635 	 1021
SRR6145059	k99_2190 	 1019
SRR6145059	k99_10972 	 1019
SRR6145059	k99_3095 	 1017
SRR6145059	k99_15302 	 1016
SRR6145059	k99_8062 	 1015
SRR6145059	k99_6560 	 1015
SRR6145059	k99_3619 	 1014
SRR6145059	k99_6144 	 1014
SRR6145059	k99_3963 	 1014
SRR6145059	k99_12023 	 1014
SRR6145059	k99_1720 	 1013
SRR6145059	k99_4390 	 1013
SRR6145059	k99_3337 	 1013
SRR6145059	k99_5733 	 1013
SRR6145059	k99_4162 	 1011
SRR6145059	k99_8564 	 1010
SRR6145059	k99_11963 	 1009
SRR6145059	k99_3535 	 1009
SRR6145059	k99_6624 	 1009
SRR6145059	k99_11855 	 1009
SRR6145059	k99_9472 	 1008
SRR6145059	k99_1737 	 1008
SRR6145059	k99_9312 	 1008
SRR6145059	k99_14867 	 1007
SRR6145059	k99_485 	 1006
SRR6145059	k99_8180 	 1006
SRR6145059	k99_2242 	 1006
SRR6145059	k99_605 	 1006
SRR6145059	k99_5416 	 1006
SRR6145059	k99_1168 	 1005
SRR6145059	k99_1437 	 1005
SRR6145059	k99_12668 	 1005
SRR6145059	k99_3081 	 1005
SRR6145059	k99_7275 	 1004
SRR6145059	k99_13264 	 1004
SRR6145059	k99_10908 	 1004
SRR6145059	k99_2652 	 1003
SRR6145059	k99_3109 	 1003
SRR6145059	k99_4448 	 1002
SRR6145059	k99_8832 	 1002
SRR6145059	k99_3497 	 1002
SRR6145059	k99_9960 	 1002
SRR6145059	k99_11979 	 1001
SRR6145059	k99_6317 	 1000
SRR6145059	k99_852 	 1000
SRR6145059	k99_11135 	 1000
SRR6145059	k99_5710 	 999
SRR6145059	k99_15008 	 998
SRR6145059	k99_5307 	 998
SRR6145059	k99_579 	 998
SRR6145059	k99_7050 	 996
SRR6145059	k99_2373 	 994
SRR6145059	k99_10449 	 992
SRR6145059	k99_2105 	 992
SRR6145059	k99_7809 	 992
SRR6145059	k99_9844 	 991
SRR6145059	k99_9395 	 991
SRR6145059	k99_7200 	 991
SRR6145059	k99_8190 	 989
SRR6145059	k99_13109 	 989
SRR6145059	k99_6079 	 988
SRR6145059	k99_11203 	 988
SRR6145059	k99_15550 	 988
SRR6145059	k99_7125 	 987
SRR6145059	k99_3068 	 987
SRR6145059	k99_8714 	 987
SRR6145059	k99_7281 	 987
SRR6145059	k99_10945 	 986
SRR6145059	k99_13896 	 986
SRR6145059	k99_12088 	 985
SRR6145059	k99_8715 	 984
SRR6145059	k99_15798 	 984
SRR6145059	k99_8403 	 983
SRR6145059	k99_6586 	 983
SRR6145059	k99_4033 	 982
SRR6145059	k99_4319 	 982
SRR6145059	k99_6734 	 982
SRR6145059	k99_1423 	 981
SRR6145059	k99_5308 	 981
SRR6145059	k99_1356 	 978
SRR6145059	k99_10885 	 977
SRR6145059	k99_3181 	 977
SRR6145059	k99_8690 	 976
SRR6145059	k99_354 	 976
SRR6145059	k99_13273 	 975
SRR6145059	k99_8935 	 975
SRR6145059	k99_955 	 975
SRR6145059	k99_12083 	 974
SRR6145059	k99_3607 	 974
SRR6145059	k99_14237 	 973
SRR6145059	k99_4791 	 973
SRR6145059	k99_6711 	 973
SRR6145059	k99_15051 	 973
SRR6145059	k99_7284 	 972
SRR6145059	k99_6807 	 971
SRR6145059	k99_3394 	 971
SRR6145059	k99_14665 	 970
SRR6145059	k99_11792 	 969
SRR6145059	k99_14524 	 969
SRR6145059	k99_8648 	 969
SRR6145059	k99_4696 	 969
SRR6145059	k99_10865 	 968
SRR6145059	k99_7870 	 967
SRR6145059	k99_10300 	 967
SRR6145059	k99_8512 	 966
SRR6145059	k99_13320 	 966
SRR6145059	k99_1652 	 966
SRR6145059	k99_4253 	 966
SRR6145059	k99_11346 	 965
SRR6145059	k99_5316 	 964
SRR6145059	k99_1840 	 964
SRR6145059	k99_9442 	 964
SRR6145059	k99_4252 	 963
SRR6145059	k99_15432 	 963
SRR6145059	k99_15084 	 963
SRR6145059	k99_1005 	 962
SRR6145059	k99_263 	 962
SRR6145059	k99_13306 	 961
SRR6145059	k99_15382 	 961
SRR6145059	k99_4100 	 960
SRR6145059	k99_3327 	 959
SRR6145059	k99_7834 	 957
SRR6145059	k99_7384 	 956
SRR6145059	k99_13078 	 956
SRR6145059	k99_14906 	 955
SRR6145059	k99_2996 	 955
SRR6145059	k99_3391 	 954
SRR6145059	k99_13815 	 954
SRR6145059	k99_13701 	 953
