sample	contig	detector	detector_version	detector_label	bgc_candidate_id	nucl_start	nucl_end	nucl_length	num_proteins	num_domains	num_bio_domains	deepbgc_score	product_activity	antibacterial	cytotoxic	inhibitor	antifungal	product_class	Alkaloid	NRP	Other	Polyketide	RiPP	Saccharide	Terpene	protein_ids	bio_pfam_ids	pfam_ids	taxid	name
SRR6145059	k99_15028	deepbgc	0.1.0	deepbgc	k99_15028_2-1495.1	2	1495	1493	2	5	3	0.88648	antibacterial	0.57	0.07	0.2	0.3	NA	0	0.21	0.26	0.47	0.03	0.01	0.13	k99_15028_k99_15028_1;k99_15028_k99_15028_2	PF08545;PF00108;PF00698	PF00108;PF08545;PF08392;PF00195;PF00698	1747	Cutibacterium acnes
SRR6145059	k99_13219	deepbgc	0.1.0	deepbgc	k99_13219_528-4359.1	528	4359	3831	3	5	3	0.97779	NA	0.31	0.08	0.4	0.22	NRP	0	0.74	0.26	0	0	0	0	k99_13219_k99_13219_2;k99_13219_k99_13219_3;k99_13219_k99_13219_4	PF00501;PF00668;PF00975	PF12697;PF00975;PF00550;PF00501;PF00668	1747	Cutibacterium acnes
SRR6145059	k99_6508	deepbgc	0.1.0	deepbgc	k99_6508_51-1263.1	51	1263	1212	1	3	0	0.57274	antibacterial-antifungal	0.72	0.01	0.24	0.61	Polyketide	0	0.01	0.07	0.87	0.02	0.02	0.03	k99_6508_k99_6508_1	NA	PF07690;PF00083;PF06779	1747	Cutibacterium acnes
SRR6145059	k99_1211	deepbgc	0.1.0	deepbgc	k99_1211_0-1168.1	0	1168	1168	2	3	2	0.68255999999999994	antibacterial	0.57	0.03	0.42	0.11	NA	0.07	0.16	0.03	0.07	0.18	0.11	0.38	k99_1211_k99_1211_1;k99_1211_k99_1211_2	PF00106;PF02397	PF02397;PF13561;PF00106	1747	Cutibacterium acnes
SRR6145059	k99_4851	deepbgc	0.1.0	deepbgc	k99_4851_0-1057.1	0	1057	1057	2	2	0	0.52268	antibacterial	0.88	0.06	0.14	0.25	NA	0	0.09	0.07	0.28	0.31	0.03	0.27	k99_4851_k99_4851_1;k99_4851_k99_4851_2	NA	PF00510;PF00072	1747	Cutibacterium acnes
SRR6145059	k99_8634	deepbgc	0.1.0	deepbgc	k99_8634_1891-8277.1	1891	8277	6386	5	14	3	0.59016	antibacterial	0.73	0.02	0.25	0.2	Polyketide	0.02	0.06	0.06	0.85	0.02	0.01	0.02	k99_8634_k99_8634_4;k99_8634_k99_8634_5;k99_8634_k99_8634_6;k99_8634_k99_8634_7;k99_8634_k99_8634_8	PF08659;PF00106;PF01370	PF02538;PF01968;PF05378;PF05853;PF13561;PF00106;PF01370;PF08659;PF13561;PF00106;PF01370;PF08659;PF03435;PF01073	1795043	Burkholderia sp. PAMC 26561
SRR6145059	k99_2940	deepbgc	0.1.0	deepbgc	k99_2940_2-1711.1	2	1711	1709	2	2	0	0.63541	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_2940_k99_2940_1;k99_2940_k99_2940_2	NA	PF02133;PF01619	1747	Cutibacterium acnes
SRR6145059	k99_5093	deepbgc	0.1.0	deepbgc	k99_5093_0-2010.1	0	2010	2010	1	1	0	0.60642	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_5093_k99_5093_1	NA	PF05593	1747	Cutibacterium acnes
SRR6145059	k99_14205	deepbgc	0.1.0	deepbgc	k99_14205_70-1064.1	70	1064	994	2	2	0	0.56027	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_14205_k99_14205_1;k99_14205_k99_14205_2	NA	PF01337;PF00545	134537	Paraburkholderia fungorum
SRR6145059	k99_3781	deepbgc	0.1.0	deepbgc	k99_3781_2-2418.1	2	2418	2416	2	2	0	0.66135	antibacterial	0.86	0.06	0.19	0.25	NA	0.03	0.1	0.07	0.31	0.2	0.03	0.33	k99_3781_k99_3781_1;k99_3781_k99_3781_2	NA	PF00456;PF13556	1747	Cutibacterium acnes
SRR6145059	k99_11754	deepbgc	0.1.0	deepbgc	k99_11754_1-790.1	1	790	789	1	1	1	0.54416	antibacterial	0.89	0.06	0.16	0.23	NA	0	0.03	0.29	0.12	0.39	0.01	0.18	k99_11754_k99_11754_1	PF04055	PF04055	1747	Cutibacterium acnes
SRR6145059	k99_5186	deepbgc	0.1.0	deepbgc	k99_5186_456-933.1	456	933	477	1	1	0	0.5208	antibacterial	0.84	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.04	0.31	k99_5186_k99_5186_2	NA	PF01451	1747	Cutibacterium acnes
SRR6145059	k99_5598	deepbgc	0.1.0	deepbgc	k99_5598_8111-8723.1	8111	8723	612	1	1	0	0.58068	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_5598_k99_5598_9	NA	PF07978	134537	Paraburkholderia fungorum
SRR6145059	k99_5598	deepbgc	0.1.0	deepbgc	k99_5598_14706-17870.1	14706	17870	3164	3	10	2	0.60674	inhibitor	0.27	0.05	0.65	0.06	Polyketide	0	0.23	0.08	0.73	0.02	0.02	0.02	k99_5598_k99_5598_15;k99_5598_k99_5598_16;k99_5598_k99_5598_17	PF08240;PF00107	PF16912;PF13602;PF00107;PF01262;PF08240;PF13377;PF13407;PF00532;PF02653;PF01032	134537	Paraburkholderia fungorum
SRR6145059	k99_3109	deepbgc	0.1.0	deepbgc	k99_3109_0-1002.1	0	1002	1002	1	2	0	0.5422	antibacterial	0.86	0.07	0.18	0.26	NA	0	0.09	0.07	0.36	0.21	0.03	0.3	k99_3109_k99_3109_1	NA	PF14938;PF13424	1270	Micrococcus luteus
SRR6145059	k99_14287	deepbgc	0.1.0	deepbgc	k99_14287_10983-11574.1	10983	11574	591	1	1	0	0.50303	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_14287_k99_14287_9	NA	PF06684	134537	Paraburkholderia fungorum
SRR6145059	k99_14287	deepbgc	0.1.0	deepbgc	k99_14287_14595-18976.1	14595	18976	4381	5	10	1	0.57737	antibacterial	0.57	0.09	0.12	0.31	NA	0	0.45	0.29	0.14	0.06	0.01	0.05	k99_14287_k99_14287_12;k99_14287_k99_14287_13;k99_14287_k99_14287_14;k99_14287_k99_14287_15;k99_14287_k99_14287_16	PF00561	PF00440;PF02627;PF08386;PF12697;PF12146;PF03096;PF00561;PF10397;PF00206;PF01144	134537	Paraburkholderia fungorum
SRR6145059	k99_10031	deepbgc	0.1.0	deepbgc	k99_10031_219-3501.1	219	3501	3282	1	1	0	0.56996	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.32	0.22	0.03	0.32	k99_10031_k99_10031_1	NA	PF00873	134537	Paraburkholderia fungorum
SRR6145059	k99_4931	deepbgc	0.1.0	deepbgc	k99_4931_937-1837.1	937	1837	900	1	3	2	0.5443	antibacterial	0.78	0.15	0.14	0.23	Polyketide	0	0.12	0.04	0.5	0.17	0.11	0.15	k99_4931_k99_4931_2	PF04321;PF01370	PF08338;PF01370;PF04321	1747	Cutibacterium acnes
SRR6145059	k99_1124	deepbgc	0.1.0	deepbgc	k99_1124_1-1538.1	1	1538	1537	2	3	0	0.55312	antibacterial	0.83	0.04	0.16	0.23	NA	0	0.06	0.08	0.34	0.28	0.01	0.27	k99_1124_k99_1124_1;k99_1124_k99_1124_2	NA	PF04545;PF08281;PF01578	1747	Cutibacterium acnes
SRR6145059	k99_15527	deepbgc	0.1.0	deepbgc	k99_15527_4005-9928.1	4005	9928	5923	7	21	9	0.65235	antibacterial	0.59	0.27	0.24	0.22	Polyketide	0	0.12	0.04	0.89	0	0.04	0.01	k99_15527_k99_15527_6;k99_15527_k99_15527_7;k99_15527_k99_15527_8;k99_15527_k99_15527_9;k99_15527_k99_15527_10;k99_15527_k99_15527_11;k99_15527_k99_15527_12	PF02801;PF08541;PF00106;PF01370;PF08659;PF00698;PF08545;PF00108;PF00109	PF07638;PF13384;PF08281;PF04545;PF04542;PF12645;PF02801;PF00109;PF00108;PF14573;PF10501;PF00550;PF13561;PF00106;PF01370;PF08659;PF00698;PF08541;PF08545;PF08392;PF00108	134537	Paraburkholderia fungorum
SRR6145059	k99_11342	deepbgc	0.1.0	deepbgc	k99_11342_0-1155.1	0	1155	1155	1	2	0	0.55518	antibacterial	0.63	0.15	0.29	0.2	NA	0	0.06	0.08	0.27	0.34	0.02	0.27	k99_11342_k99_11342_1	NA	PF12698;PF01061	1270	Micrococcus luteus
SRR6145059	k99_4607	deepbgc	0.1.0	deepbgc	k99_4607_4729-10534.1	4729	10534	5805	7	18	2	0.91835	NA	0.4	0.42	0.21	0.04	NA	0.03	0	0.41	0.06	0.25	0	0.26	k99_4607_k99_4607_3;k99_4607_k99_4607_4;k99_4607_k99_4607_5;k99_4607_k99_4607_6;k99_4607_k99_4607_7;k99_4607_k99_4607_8;k99_4607_k99_4607_9	PF08242;PF08241	PF01230;PF06155;PF01209;PF07021;PF13489;PF13847;PF13649;PF08241;PF08242;PF05148;PF04280;PF02036;PF03109;PF05724;PF13489;PF13847;PF13649;PF08241	134537	Paraburkholderia fungorum
SRR6145059	k99_8131	deepbgc	0.1.0	deepbgc	k99_8131_0-17963.1	0	17963	17963	17	42	2	0.72108	NA	0.46	0.21	0.27	0.05	NA	0.01	0.09	0.27	0.17	0.43	0.02	0.03	k99_8131_k99_8131_1;k99_8131_k99_8131_2;k99_8131_k99_8131_3;k99_8131_k99_8131_4;k99_8131_k99_8131_5;k99_8131_k99_8131_6;k99_8131_k99_8131_7;k99_8131_k99_8131_8;k99_8131_k99_8131_9;k99_8131_k99_8131_10;k99_8131_k99_8131_11;k99_8131_k99_8131_12;k99_8131_k99_8131_13;k99_8131_k99_8131_14;k99_8131_k99_8131_15;k99_8131_k99_8131_16;k99_8131_k99_8131_17	PF00171;PF00378	PF00171;PF07368;PF05893;PF00378;PF16113;PF01978;PF12802;PF01047;PF13463;PF13412;PF13545;PF13609;PF00267;PF00083;PF07690;PF13347;PF01306;PF01557;PF04199;PF00392;PF07729;PF07883;PF12973;PF07690;PF05977;PF06609;PF11811;PF00126;PF03466;PF00356;PF00532;PF13407;PF13377;PF13407;PF00532;PF13377;PF01232;PF08125;PF00005;PF13555;PF13304;PF02653	1761016	Paraburkholderia caffeinilytica
SRR6145059	k99_12407	deepbgc	0.1.0	deepbgc	k99_12407_2-1633.1	2	1633	1631	2	5	0	0.62195	antibacterial	0.7	0.05	0.15	0.14	RiPP	0	0.02	0.22	0.02	0.74	0	0	k99_12407_k99_12407_1;k99_12407_k99_12407_2	NA	PF00664;PF02463;PF13558;PF00005;PF13191	1747	Cutibacterium acnes
SRR6145059	k99_2122	deepbgc	0.1.0	deepbgc	k99_2122_0-1469.1	0	1469	1469	2	2	0	0.55295	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_2122_k99_2122_1;k99_2122_k99_2122_2	NA	PF00437;PF00482	1270	Micrococcus luteus
SRR6145059	k99_2702	deepbgc	0.1.0	deepbgc	k99_2702_1379-2678.1	1379	2678	1299	1	1	1	0.52465	antibacterial	0.76	0.06	0.14	0.28	NA	0	0.07	0.25	0.24	0.21	0.03	0.25	k99_2702_k99_2702_2	PF01636	PF01636	1747	Cutibacterium acnes
SRR6145059	k99_1720	deepbgc	0.1.0	deepbgc	k99_1720_187-907.1	187	907	720	1	5	3	0.58076	antibacterial	0.82	0.06	0.17	0.33	Polyketide	0	0	0.01	0.79	0.01	0.01	0.19	k99_1720_k99_1720_2	PF08659;PF00106;PF01370	PF13561;PF00106;PF13460;PF01370;PF08659	1747	Cutibacterium acnes
SRR6145059	k99_15671	deepbgc	0.1.0	deepbgc	k99_15671_122-1601.1	122	1601	1479	1	1	1	0.62707	antibacterial	0.83	0.06	0.17	0.3	NA	0	0.11	0.08	0.32	0.2	0.03	0.31	k99_15671_k99_15671_1	PF00171	PF00171	134537	Paraburkholderia fungorum
SRR6145059	k99_4934	deepbgc	0.1.0	deepbgc	k99_4934_4602-6972.1	4602	6972	2370	2	4	0	0.52782	antibacterial	0.72	0.03	0.06	0.24	Polyketide	0.07	0.01	0.18	0.54	0	0.01	0.21	k99_4934_k99_4934_7;k99_4934_k99_4934_8	NA	PF05977;PF13347;PF07690;PF01040	1747	Cutibacterium acnes
SRR6145059	k99_1295	deepbgc	0.1.0	deepbgc	k99_1295_0-1104.1	0	1104	1104	1	2	1	0.52559	antibacterial	0.87	0.13	0.11	0.15	NA	0.01	0.15	0.2	0.38	0.13	0.12	0.2	k99_1295_k99_1295_1	PF01041	PF01053;PF01041	1270	Micrococcus luteus
SRR6145059	k99_15748	deepbgc	0.1.0	deepbgc	k99_15748_2142-2439.1	2142	2439	297	1	1	0	0.50654	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_15748_k99_15748_2	NA	PF03795	134537	Paraburkholderia fungorum
SRR6145059	k99_15748	deepbgc	0.1.0	deepbgc	k99_15748_4183-9313.1	4183	9313	5130	5	13	4	0.60276	antibacterial	0.59	0.09	0.27	0.26	NA	0.08	0.1	0.21	0.47	0.03	0.03	0.11	k99_15748_k99_15748_5;k99_15748_k99_15748_6;k99_15748_k99_15748_7;k99_15748_k99_15748_8;k99_15748_k99_15748_9	PF01370;PF00106;PF02737;PF00725	PF00725;PF02737;PF00070;PF13561;PF00106;PF01370;PF04199;PF01614;PF09339;PF13412;PF00083;PF07690;PF13347	134537	Paraburkholderia fungorum
SRR6145059	k99_5849	deepbgc	0.1.0	deepbgc	k99_5849_383-12745.1	383	12745	12362	11	32	3	0.85647	NA	0.43	0.34	0.28	0.02	RiPP	0	0.13	0.17	0.09	0.56	0.02	0.04	k99_5849_k99_5849_1;k99_5849_k99_5849_2;k99_5849_k99_5849_3;k99_5849_k99_5849_4;k99_5849_k99_5849_5;k99_5849_k99_5849_6;k99_5849_k99_5849_7;k99_5849_k99_5849_8;k99_5849_k99_5849_9;k99_5849_k99_5849_10;k99_5849_k99_5849_11	PF00107;PF08242;PF08241	PF01135;PF00398;PF01209;PF13679;PF13489;PF05175;PF02475;PF06325;PF12847;PF13847;PF10294;PF13649;PF08242;PF08241;PF00107;PF00581;PF02321;PF11005;PF11925;PF11005;PF11925;PF13458;PF13433;PF02653;PF02653;PF13175;PF02463;PF13476;PF00005;PF13555;PF13604;PF12399	134537	Paraburkholderia fungorum
SRR6145059	k99_724	deepbgc	0.1.0	deepbgc	k99_724_4-1540.1	4	1540	1536	2	2	0	0.6057	antibacterial	0.87	0.06	0.17	0.26	NA	0.02	0.09	0.12	0.31	0.2	0.02	0.28	k99_724_k99_724_1;k99_724_k99_724_2	NA	PF00291;PF02423	1747	Cutibacterium acnes
SRR6145059	k99_6513	deepbgc	0.1.0	deepbgc	k99_6513_1-271.1	1	271	270	1	1	0	0.56428	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_6513_k99_6513_1	NA	PF11239	1747	Cutibacterium acnes
SRR6145059	k99_13059	deepbgc	0.1.0	deepbgc	k99_13059_2-1646.1	2	1646	1644	1	1	0	0.50922	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_13059_k99_13059_1	NA	PF05088	1747	Cutibacterium acnes
SRR6145059	k99_11901	deepbgc	0.1.0	deepbgc	k99_11901_2-3476.1	2	3476	3474	4	4	1	0.71465	antibacterial	0.84	0.06	0.22	0.29	Other	0	0.01	0.54	0.02	0.02	0	0.41	k99_11901_k99_11901_1;k99_11901_k99_11901_2;k99_11901_k99_11901_3;k99_11901_k99_11901_4	PF00202	PF00206;PF00202;PF00696;PF01960	1234380	Cutibacterium acnes C1
SRR6145059	k99_10187	deepbgc	0.1.0	deepbgc	k99_10187_1-1300.1	1	1300	1299	3	5	0	0.50962	antibacterial	0.78	0.06	0.15	0.21	NA	0	0.06	0.06	0.36	0.27	0.01	0.28	k99_10187_k99_10187_1;k99_10187_k99_10187_2;k99_10187_k99_10187_3	NA	PF03780;PF07638;PF08281;PF04545;PF04542	1747	Cutibacterium acnes
SRR6145059	k99_10777	deepbgc	0.1.0	deepbgc	k99_10777_5326-7057.1	5326	7057	1731	1	6	0	0.50675	inhibitor	0.25	0.03	0.58	0.1	NA	0.04	0.16	0.32	0.26	0.2	0	0.02	k99_10777_k99_10777_4	NA	PF07690;PF06609;PF13347;PF00083;PF05977;PF12832	134537	Paraburkholderia fungorum
SRR6145059	k99_14784	deepbgc	0.1.0	deepbgc	k99_14784_2937-4185.1	2937	4185	1248	1	1	1	0.71208	antibacterial	0.94	0	0.04	0.01	Polyketide-Terpene	0	0	0.07	0.62	0	0	0.75	k99_14784_k99_14784_3	PF00067	PF00067	134537	Paraburkholderia fungorum
SRR6145059	k99_14784	deepbgc	0.1.0	deepbgc	k99_14784_6238-9415.1	6238	9415	3177	3	4	3	0.57449	antibacterial	0.59	0.07	0.19	0.31	Polyketide	0.01	0.36	0.17	0.64	0.06	0.02	0.07	k99_14784_k99_14784_7;k99_14784_k99_14784_8;k99_14784_k99_14784_9	PF02803;PF00108;PF00109	PF01053;PF02803;PF00108;PF00109	134537	Paraburkholderia fungorum
SRR6145059	k99_5017	deepbgc	0.1.0	deepbgc	k99_5017_0-3025.1	0	3025	3025	2	4	0	0.52945	NA	0.42	0.03	0.3	0.14	NA	0	0.09	0.07	0.31	0.27	0.03	0.29	k99_5017_k99_5017_1;k99_5017_k99_5017_2	NA	PF02782;PF00754;PF07714;PF00069	1747	Cutibacterium acnes
SRR6145059	k99_11838	deepbgc	0.1.0	deepbgc	k99_11838_579-1350.1	579	1350	771	1	1	0	0.50211	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_11838_k99_11838_2	NA	PF13829	1747	Cutibacterium acnes
SRR6145059	k99_4777	deepbgc	0.1.0	deepbgc	k99_4777_757-2102.1	757	2102	1345	2	2	0	0.68515	antibacterial	0.8	0.09	0.14	0.32	NA	0	0.27	0.1	0.37	0.12	0.01	0.15	k99_4777_k99_4777_3;k99_4777_k99_4777_4	NA	PF16157;PF12697	1134454	Cutibacterium acnes HL096PA1
SRR6145059	k99_10607	deepbgc	0.1.0	deepbgc	k99_10607_2-254.1	2	254	252	1	1	0	0.55751	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_10607_k99_10607_1	NA	PF01297	1747	Cutibacterium acnes
SRR6145059	k99_7168	deepbgc	0.1.0	deepbgc	k99_7168_0-5456.1	0	5456	5456	5	6	1	0.60892	antibacterial	0.78	0.04	0.18	0.26	NA	0	0.1	0.07	0.34	0.26	0.01	0.26	k99_7168_k99_7168_1;k99_7168_k99_7168_2;k99_7168_k99_7168_3;k99_7168_k99_7168_4;k99_7168_k99_7168_5	PF00171	PF00171;PF00654;PF00343;PF13556;PF08281;PF04545	1747	Cutibacterium acnes
SRR6145059	k99_14209	deepbgc	0.1.0	deepbgc	k99_14209_683-1028.1	683	1028	345	1	1	0	0.51235	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_14209_k99_14209_3	NA	PF00893	1270	Micrococcus luteus
SRR6145059	k99_14039	deepbgc	0.1.0	deepbgc	k99_14039_186-1074.1	186	1074	888	1	1	0	0.55662	antibacterial	0.8	0.06	0.16	0.25	NA	0	0.09	0.11	0.3	0.21	0.03	0.32	k99_14039_k99_14039_2	NA	PF01261	1747	Cutibacterium acnes
SRR6145059	k99_6254	deepbgc	0.1.0	deepbgc	k99_6254_308-14405.1	308	14405	14097	14	31	6	0.88784	NA	0.42	0.23	0.27	0.17	NA	0.02	0.32	0.25	0.38	0.07	0	0.02	k99_6254_k99_6254_1;k99_6254_k99_6254_2;k99_6254_k99_6254_3;k99_6254_k99_6254_4;k99_6254_k99_6254_5;k99_6254_k99_6254_6;k99_6254_k99_6254_7;k99_6254_k99_6254_8;k99_6254_k99_6254_9;k99_6254_k99_6254_10;k99_6254_k99_6254_11;k99_6254_k99_6254_12;k99_6254_k99_6254_13;k99_6254_k99_6254_14	PF03061;PF02668;PF08240;PF00107;PF00355;PF00501	PF12833;PF00165;PF02311;PF07883;PF07350;PF05050;PF12833;PF00165;PF12625;PF05853;PF01306;PF07690;PF00083;PF13347;PF03137;PF08240;PF00107;PF13602;PF02668;PF06821;PF12697;PF12146;PF00355;PF13806;PF00501;PF13193;PF13609;PF13505;PF04972;PF13279;PF03061	134537	Paraburkholderia fungorum
SRR6145059	k99_2375	deepbgc	0.1.0	deepbgc	k99_2375_2-248.1	2	248	246	1	1	0	0.54335	antibacterial	0.87	0.06	0.18	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_2375_k99_2375_1	NA	PF03070	1747	Cutibacterium acnes
SRR6145059	k99_14147	deepbgc	0.1.0	deepbgc	k99_14147_388-2418.1	388	2418	2030	2	3	0	0.58333	antibacterial	0.87	0.07	0.17	0.25	NA	0	0.09	0.13	0.28	0.22	0.03	0.3	k99_14147_k99_14147_2;k99_14147_k99_14147_3	NA	PF09339;PF01614;PF05035	134537	Paraburkholderia fungorum
SRR6145059	k99_14147	deepbgc	0.1.0	deepbgc	k99_14147_3131-5007.1	3131	5007	1876	2	7	3	0.5322	antibacterial	0.74	0.02	0.22	0.08	NA	0.01	0.02	0.04	0.09	0.38	0.01	0.46	k99_14147_k99_14147_5;k99_14147_k99_14147_6	PF00106;PF02737;PF08659	PF00106;PF08659;PF02737;PF13561;PF00532;PF13407;PF13458	134537	Paraburkholderia fungorum
SRR6145059	k99_14147	deepbgc	0.1.0	deepbgc	k99_14147_6814-8695.1	6814	8695	1881	2	7	3	0.54969	antibacterial	0.74	0.03	0.22	0.19	Polyketide	0.03	0.09	0.09	0.73	0.01	0.04	0.05	k99_14147_k99_14147_8;k99_14147_k99_14147_9	PF01370;PF00106;PF08659	PF02653;PF00106;PF08659;PF01370;PF01073;PF16363;PF13561	134537	Paraburkholderia fungorum
SRR6145059	k99_3119	deepbgc	0.1.0	deepbgc	k99_3119_110-1136.1	110	1136	1026	1	1	0	0.50736	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_3119_k99_3119_1	NA	PF00962	1091045	Cutibacterium acnes subsp. defendens ATCC 11828
SRR6145059	k99_388	deepbgc	0.1.0	deepbgc	k99_388_32-1022.1	32	1022	990	1	1	0	0.63076	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_388_k99_388_1	NA	PF14498	1747	Cutibacterium acnes
SRR6145059	k99_2624	deepbgc	0.1.0	deepbgc	k99_2624_0-213.1	0	213	213	1	1	0	0.50322	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_2624_k99_2624_1	NA	PF03788	1270	Micrococcus luteus
SRR6145059	k99_12318	deepbgc	0.1.0	deepbgc	k99_12318_1-1038.1	1	1038	1037	2	2	0	0.57238	antibacterial	0.86	0.05	0.16	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_12318_k99_12318_1;k99_12318_k99_12318_2	NA	PF05787;PF02776	1270	Micrococcus luteus
SRR6145059	k99_15272	deepbgc	0.1.0	deepbgc	k99_15272_136-32635.1	136	32635	32499	26	48	5	0.91919	NA	0.42	0.26	0.17	0.14	NA	0	0.36	0.25	0.14	0.04	0.11	0.16	k99_15272_k99_15272_1;k99_15272_k99_15272_2;k99_15272_k99_15272_3;k99_15272_k99_15272_4;k99_15272_k99_15272_5;k99_15272_k99_15272_6;k99_15272_k99_15272_7;k99_15272_k99_15272_8;k99_15272_k99_15272_9;k99_15272_k99_15272_10;k99_15272_k99_15272_11;k99_15272_k99_15272_12;k99_15272_k99_15272_13;k99_15272_k99_15272_14;k99_15272_k99_15272_15;k99_15272_k99_15272_16;k99_15272_k99_15272_17;k99_15272_k99_15272_18;k99_15272_k99_15272_19;k99_15272_k99_15272_20;k99_15272_k99_15272_21;k99_15272_k99_15272_22;k99_15272_k99_15272_23;k99_15272_k99_15272_24;k99_15272_k99_15272_25;k99_15272_k99_15272_26	PF02350;PF02786;PF00171;PF01266;PF00501	PF13347;PF07690;PF00083;PF01546;PF07687;PF00126;PF03466;PF13374;PF02786;PF00171;PF05899;PF07883;PF01266;PF07992;PF01946;PF00890;PF12831;PF05834;PF02133;PF03466;PF12727;PF00126;PF07992;PF00070;PF03466;PF00126;PF12802;PF01810;PF13193;PF00501;PF00550;PF03062;PF13813;PF16822;PF16822;PF11182;PF14344;PF13283;PF14559;PF13432;PF12895;PF05157;PF13632;PF13641;PF04473;PF03170;PF02350;PF04463	134537	Paraburkholderia fungorum
SRR6145059	k99_11682	deepbgc	0.1.0	deepbgc	k99_11682_32-4050.1	32	4050	4018	4	12	0	0.61124	antibacterial	0.78	0.16	0.08	0.23	NA	0.01	0.08	0.22	0.26	0.3	0.02	0.13	k99_11682_k99_11682_1;k99_11682_k99_11682_2;k99_11682_k99_11682_3;k99_11682_k99_11682_4	NA	PF00072;PF00196;PF04545;PF08281;PF13936;PF14493;PF00300;PF03186;PF13500;PF01656;PF07685;PF01965	1747	Cutibacterium acnes
SRR6145059	k99_5516	deepbgc	0.1.0	deepbgc	k99_5516_2-1028.1	2	1028	1026	2	2	1	0.66926	antibacterial	0.78	0.03	0.21	0.14	NA	0	0.22	0.24	0.32	0.1	0.01	0.11	k99_5516_k99_5516_1;k99_5516_k99_5516_2	PF00501	PF06826;PF00501	1270	Micrococcus luteus
SRR6145059	k99_11683	deepbgc	0.1.0	deepbgc	k99_11683_84-1531.1	84	1531	1447	2	4	3	0.57922	antibacterial	0.92	0.04	0.1	0.2	NA	0.01	0.09	0.07	0.37	0.22	0.03	0.28	k99_11683_k99_11683_2;k99_11683_k99_11683_3	PF02770;PF00441;PF08028	PF06912;PF00441;PF08028;PF02770	1270	Micrococcus luteus
SRR6145059	k99_15749	deepbgc	0.1.0	deepbgc	k99_15749_4415-6258.1	4415	6258	1843	2	6	2	0.56137	antibacterial	0.81	0.04	0.18	0.19	NA	0.01	0.04	0.19	0.19	0.24	0.01	0.33	k99_15749_k99_15749_5;k99_15749_k99_15749_6	PF00106;PF08659	PF00126;PF03466;PF00106;PF08659;PF13561;PF13460	134537	Paraburkholderia fungorum
SRR6145059	k99_15749	deepbgc	0.1.0	deepbgc	k99_15749_7323-8562.1	7323	8562	1239	1	2	1	0.52764	antibacterial	0.82	0.12	0.17	0.24	NA	0.11	0.05	0.09	0.3	0.17	0.03	0.3	k99_15749_k99_15749_9	PF00355	PF13806;PF00355	134537	Paraburkholderia fungorum
SRR6145059	k99_15749	deepbgc	0.1.0	deepbgc	k99_15749_40817-41177.1	40817	41177	360	1	1	0	0.54929	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_15749_k99_15749_41	NA	PF12087	134537	Paraburkholderia fungorum
